action	guid	original	current
removed-demo	aa8e5b4de103dac4caa0c7b8365d6bb3	Assets/Feel/MMFeedbacks/Demos/SequencingDemo/Sounds/Kit/MMSequencingBass3.wav	
retained-guid	6f35f0fe92adb174e8a5fbf7b40eeea9	Assets/Feel/MMTools/Accessories/MMVFX/MMParticles/MMParticlesGamma.png	Assets/Art/Textures/Feel/MMTools/Accessories/MMVFX/MMParticles/MMParticlesGamma.png
removed-demo	eaea6c76752fa034baf7c636b83e8113	Assets/Feel/FeelDemos/Brass/Materials/FeelBrassBody.mat	
retained-guid	d7ae097ceef007248a49d4df212cceb7	Assets/Feel/MMTools/Accessories/Editor/MMCurves/MMCurves.curves	Assets/Scripts/ThirdParty/Feel/MMTools/Accessories/Editor/MMCurves/MMCurves.curves
removed-demo	d2f55d20cd432914583e1c23ce001291	Assets/Feel/MMFeedbacks/Demos/MMFeedbacksDemo/Textures/Paper/PaperDisp.png	
removed-demo	31ba8cb846fdd46498b72e9e45be695e	Assets/Feel/NiceVibrations/Demo/DemoAssets/HapticClipsDemo/Sounds/NVDrumsLoop.wav	
retained-guid	5bea8581ef5d28a4bb265a7720c925e0	Assets/Feel/MMFeedbacks/MMFeedbacks/Springs/Springs/MMSpringImageFillAmount.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacks/Springs/Springs/MMSpringImageFillAmount.cs
retained-guid	53aebb2602873ed4a9807e8a254a7d2f	Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/TTF/Lato-Medium.ttf	Assets/Art/Fonts/Feel/MMTools/Demos/MMTween/Fonts/Lato/TTF/Lato-Medium.ttf
removed-demo	44d5f52774831c54da64bc233119bc93	Assets/Feel/FeelDemos/Barbarians/Materials/FeelBarbarianAttack2ParticleMaterial.mat	
removed-demo	dffe70d0ce43bc7459b37d7095e445d0	Assets/Feel/FeelDemosHDRP/Falcon/Materials/FeelFalconSmoke2.mat	
removed-demo	511631c7a28707b48a1b5b9daa425951	Assets/Feel/FeelDemos/Letters/Sprites/FeelLettersDemoF.png	
removed-demo	5a67c3ebaba314bdcb3ae080147fdda7	Assets/Feel/NiceVibrations/HapticSamples/Footsteps/FootstepGrass3.wav	
removed-demo	3f2d76f353eeecc4f93ecd0448643e70	Assets/Feel/FeelDemos/Strike/Prefabs/FeelStrikePin.prefab	
retained-guid	e4184b673db0e27469895c376f79e78c	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/URP/Feedbacks/MMF_Vignette_URP.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/URP/Feedbacks/MMF_Vignette_URP.cs
removed-demo	6ba7f34892e4048be87810ea8621b3df	Assets/Feel/NiceVibrations/Demo/DemoAssets/HapticClipsDemo/Haptics/NVDice.haptic	
retained-guid	e455783e305d0724081dddf0f5e9dbab	Assets/Feel/MMFeedbacks/MMFeedbacks/Springs/Core/MMSpringFloat.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacks/Springs/Core/MMSpringFloat.cs
retained-guid	f1903e6193958b64fa94ec29152e3122	Assets/Feel/MMTools/Accessories/MMVFX/MMRipple/MMRipple.prefab	Assets/Art/Prefabs/Feel/MMTools/Accessories/MMVFX/MMRipple/MMRipple.prefab
retained-guid	a6b4439955a5ebf4eaa4285bc875fcc6	Assets/Feel/MMTools/Core/MMSceneLoading/Scripts/Helpers/MMSceneLoadingTextProgress.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Core/MMSceneLoading/Scripts/Helpers/MMSceneLoadingTextProgress.cs
removed-demo	7576c6d6c93fab64ab969a72c0b7660e	Assets/Feel/FeelDemos/SquashAndStretch/FeelSquashAndStretch.unity	
removed-demo	61d76871e56f24825b1ac8c96e72ea07	Assets/Feel/NiceVibrations/HapticSamples/Weapons/ShotgunLoad3.haptic	
removed-demo	609fbda0985973b48aa7d0448b24e8ac	Assets/Feel/MMFeedbacks/Demos/SequencingDemo/Textures/Tiles67_col.png	
retained-guid	e2370f782aa1d374a8b4b05c11d259ea	Assets/Feel/MMTools/Accessories/MMPrototypeTextures/MMBRP_Materials/MMBPR_DarkGreySquares.mat	Assets/Art/Materials/Feel/MMTools/Accessories/MMPrototypeTextures/MMBRP_Materials/MMBPR_DarkGreySquares.mat
retained-guid	caa7c923e7ca83849a4da9421e095559	Assets/Feel/MMTools/Core/MMExtensions/MMRectExtensions.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Core/MMExtensions/MMRectExtensions.cs
retained-guid	af342e664060d4e42bd5f6a5753d95e2	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/MMTools/Feedbacks/MMF_DebugBreak.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/MMTools/Feedbacks/MMF_DebugBreak.cs
removed-demo	9957a066b6175ee478a15f7aa6241e47	Assets/Feel/FeelDemos/Strike/StrikeURP/FeelStrikeLightmap-0_comp_light.exr	
retained-guid	32ed9853196ac60439e759122c98a09f	Assets/Feel/MMTools/Core/MMSingletons/MMPersistentSingleton.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Core/MMSingletons/MMPersistentSingleton.cs
removed-demo	b5aa6eb09d3dc3847a751290d0edcfe9	Assets/Feel/MMFeedbacks/Demos/MMFeedbacksDemo/Prefabs/FeedbackDemoSparks.prefab	
retained-guid	dcef6f636a0aab845a6c8d9b97bb4b51	Assets/Feel/MMFeedbacks/Editor/Curves/Editor/MMFAntiCurves.curves	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/Editor/Curves/Editor/MMFAntiCurves.curves
removed-demo	2d80de79b58811a4596e28ddeb782387	Assets/Feel/FeelDemos/Bounce/Animation/FeelBounceAnimator.controller	
retained-guid	cbe74d0e479b10244b0368e807488b5d	Assets/Feel/MMTools/Accessories/MMCinemachine/MMCinemachineZone/MMCinemachineZone.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Accessories/MMCinemachine/MMCinemachineZone/MMCinemachineZone.cs
removed-demo	e1cdc735259ac34449c2e3158ec3de60	Assets/Feel/FeelDemos/Letters/PostProcessing/FeelLettersDemoPostProcessingProfile.asset	
retained-guid	28ad17ba84c916d499cb74e758d28e8e	Assets/Feel/MMTools/Accessories/MMDebugMenu/Scripts/MMDebugMenuItems/MMDebugMenuItemCheckbox.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Accessories/MMDebugMenu/Scripts/MMDebugMenuItems/MMDebugMenuItemCheckbox.cs
removed-demo	939781b433a8cfb43a425a4ccd962df7	Assets/Feel/MMFeedbacks/Demos/SequencingDemo/Textures/Tiles12_col.png	
removed-demo	3e6849a23dbcd456c9e430a84c375e5f	Assets/Feel/NiceVibrations/HapticSamples/Weapons/ShotgunShell1.wav	
removed-demo	36489e3c9ef010142a4e77dbde1de467	Assets/Feel/FeelDemosHDRP/Falcon/Sounds/FeelFalconEngineStopSound.wav	
removed-demo	eba9651255413be4ab4674afcbec9117	Assets/Feel/FeelDemos/Tactical/Materials/FeelTacticalBulletImpactSpriteMaterial.mat	
removed-demo	7a41eb3cf9c96bb4fa0ca4a5834ca754	Assets/Feel/MMFeedbacks/Demos/SequencingDemo/Textures/ChristmasTreeOrnament01_nrm.png	
removed-demo	a9750e72f30ef9f4f97184209e8b02dc	Assets/Feel/FeelDemos/Strike/StrikeURP/FeelStrikeLightmap-1_comp_light.exr	
retained-guid	1297b688774526f418895a2f09176619	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/PostProcessing/Shakers/MMChromaticAberrationShaker.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/PostProcessing/Shakers/MMChromaticAberrationShaker.cs
removed-demo	59e2d9940033545829537d70cdc9f04f	Assets/Feel/NiceVibrations/HapticSamples/Objects/Book1.wav	
removed-demo	06cf8061235d06c429c065ea1adff9ad	Assets/Feel/FeelDemos/Bounce/Models/FeelBounceTinyRock.prefab	
removed-demo	fa25e9c42f1279648af880af1554eb24	Assets/Feel/FeelDemos/Bounce/Animation/FeelBounceAnimation.anim	
removed-demo	467545e1cb04a457cb322ddd400e03f6	Assets/Feel/NiceVibrations/Demo/DemoAssets/WobbleDemo/Haptics/NVWobbleSpring.haptic	
removed-demo	19a22e4fbc09cd941900861155061804	Assets/Feel/MMFeedbacks/Demos/MMFeedbacksDemo/Models/Dude/DudeEyesAnimator.controller	
retained-guid	6fbe7cfe9fb9f934da15400bab41eae9	Assets/Feel/MMTools/Accessories/MMPrototypeTextures/Textures/MMPlastic/MMPlasticNormal.png	Assets/Art/Textures/Feel/MMTools/Accessories/MMPrototypeTextures/Textures/MMPlastic/MMPlasticNormal.png
retained-guid	c5c6086564eb2a44db13fc3cd3a66644	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/Cinemachine/Shakers/MMCinemachineFreeLookZoom.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/Cinemachine/Shakers/MMCinemachineFreeLookZoom.cs
retained-guid	4113553176e622441936eaf5a3cfd2ae	Assets/Feel/MMTools/Accessories/MMPrototypeTextures/Textures/MMProtoTextures/MMProtoTextures_DarkGreyCrosses.png	Assets/Art/Textures/Feel/MMTools/Accessories/MMPrototypeTextures/Textures/MMProtoTextures/MMProtoTextures_DarkGreyCrosses.png
retained-guid	f76dd8a4fa6819c46a443effc1b4abc3	Assets/Feel/MMTools/Core/MMSceneLoading/Sprites/LoadingAnimationCompleteAnimator.controller	Assets/Art/Animations/Feel/MMTools/Core/MMSceneLoading/Sprites/LoadingAnimationCompleteAnimator.controller
retained-guid	dbdbfb7cee2876a42980b6bcd9bc441a	Assets/Feel/MMTools/Accessories/MMDebugOnScreen/Resources/MMDebugOnScreenConsole.prefab	Assets/Art/Prefabs/Feel/MMTools/Accessories/MMDebugOnScreen/Defaults/MMDebugOnScreenConsole.prefab
retained-guid	99dee6f19eeff614d8e1497cb5a83677	Assets/Feel/MMFeedbacks/MMFeedbacks/Feedbacks/MMF_SetActive.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacks/Feedbacks/MMF_SetActive.cs
removed-demo	78fdbfa384338494882ac6d5b0fe58d6	Assets/Feel/MMTools/Demos/MMPrototypeTextures/MMPrototypeTexturesDemo/ReflectionProbe-0.exr	
removed-demo	3eb4421e0ac10aa488e44538963f00e5	Assets/Feel/MMTools/Demos/MMBezierLineRenderer/MMBezierLineRendererDemoDudeHand.png	
removed-demo	02f87d6a72746cf4f90d95ceefa185ef	Assets/Feel/FeelDemos/Bounce/Lighting/FeelBounceSettings.lighting	
retained-guid	b4f6df1207b1c5e478e225b94a41fa42	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/MMTools/Feedbacks/MMF_LoadScene.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/MMTools/Feedbacks/MMF_LoadScene.cs
removed-demo	7265ff7f2929b8f4b95685c795b5dfd0	Assets/Feel/MMFeedbacks/Demos/SequencingDemo/Textures/Facade02_nrm.png	
retained-guid	fb2e3394a85703748ad01e196cf50ee1	Assets/Feel/MMFeedbacks/MMFeedbacks/Feedbacks/MMF_SquashAndStretchSpring.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacks/Feedbacks/MMF_SquashAndStretchSpring.cs
retained-guid	c23294d57f74bea4b9a439f033a6bf15	Assets/Feel/MMFeedbacks/Editor/Core/UIToolkit/Textures/TopToBottomIcon@2x.png	Assets/Art/UI/Feel/MMFeedbacks/Editor/Core/UIToolkit/Textures/TopToBottomIcon@2x.png
removed-demo	b914d9edf82d3b2428f756651aafe78e	Assets/Feel/MMTools/Demos/MMTween/Materials/MMPlotterPointMaterial 9.mat	
retained-guid	2ac2960c7e2121849bdf55de52559dd9	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/UIToolkit/Base/MMF_UIToolkitVector2Base.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/UIToolkit/Base/MMF_UIToolkitVector2Base.cs
removed-demo	92cd93025c60fa042b27412d834aacf6	Assets/Feel/FeelDemos/Bounce/Materials/FeelBounceHelmetBaseMaterial.mat	
removed-demo	eed19d20d9113bd4183ade79b123415e	Assets/Feel/FeelDemos/Snake/PostProcessing/FeelSnakeDemoPostProcessingProfile_URP.asset	
retained-guid	9675984066528d34ebf02a5535fe188f	Assets/Feel/MMFeedbacks/MMFeedbacks/Springs/Springs/MMSpringAudioSourceVolume.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacks/Springs/Springs/MMSpringAudioSourceVolume.cs
removed-demo	ae832dcdd98f8f44f979034fbe2b302e	Assets/Feel/NiceVibrations/Demo/Common/Sprites/NV3Dots.png	
removed-demo	fd1b3683681c0dd43bafe960491f40db	Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/TTF/Lato-MediumItalic.ttf	
retained-guid	d9fae8d45e562f342ad2e7ecc03196cc	Assets/Feel/MMTools/Core/MMHelpers/MMColors.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Core/MMHelpers/MMColors.cs
retained-guid	6b4b64ec300cb6948b1022cd5e3311c0	Assets/Feel/MMTools/Accessories/Editor/MMGizmos/MMGizmoEditor.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Accessories/Editor/MMGizmos/MMGizmoEditor.cs
retained-guid	fff95d1eb5038764b9fdf57b6818aa6f	Assets/Feel/MMFeedbacks/MMFeedbacks/Core/MMFeedbacksCoroutine.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacks/Core/MMFeedbacksCoroutine.cs
removed-demo	5765be82a779b38408a9554f08c590c7	Assets/Feel/MMTools/Demos/MMPrototypeTextures/PostProcessing/MMPrototypeTexturesPPProfile_URP.asset	
removed-demo	350c6e1db38d1664eab8ec022c4a2b8c	Assets/Feel/FeelDemos/Wheel/Materials/FeelWheelSkybox.mat	
removed-demo	fc4ba4e3d987e784d99be936054922a8	Assets/Feel/MMTools/Demos/MMControls/MMControlsDemo/LightingData.asset	
removed-demo	59ee2e787e6b20a4f9fd9933a2d92abc	Assets/Feel/FeelDemos/Brass/Lighting/FeelBrassSettings.lighting	
removed-demo	7373b959356d9174595205ce428f6cbe	Assets/Feel/FeelDemos/Barbarians/Models/Materials/Wood.mat	
removed-demo	07c0d76c76e70e64c82dc522636cd034	Assets/Feel/MMFeedbacks/Demos/SequencingDemo/SequencerDemo_Profiles/MMSequencerDemoGlobalPPP.asset	
retained-guid	cacc4f51dca0d494dabb441565c23f0b	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/HDRP/Shakers/MMExposureShaker_HDRP.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/HDRP/Shakers/MMExposureShaker_HDRP.cs
retained-guid	9ff80f834f6ca564da816a2f08bc75f0	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/Cinemachine/Shakers/MMCinemachineClippingPlanesShaker.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/Cinemachine/Shakers/MMCinemachineClippingPlanesShaker.cs
removed-demo	a5599c7a88b15404cb3156e44481ed9e	Assets/Feel/NiceVibrations/HapticSamples/Objects/Coins5.wav	
removed-demo	52f2dda63dc1e0244b39ae9075007d4e	Assets/Feel/MMFeedbacks/Demos/SequencingDemo/Sounds/Kit/MMSequencingTick.wav	
removed-demo	445cb5b233bd94d31843ed4fa5f3658a	Assets/Feel/NiceVibrations/HapticSamples/Music/Drums1.wav	
removed-demo	92a9cf7427add40c682f2a17a7b9d492	Assets/Feel/NiceVibrations/HapticSamples/Music/Drums2.wav	
removed-demo	baa14b6826e17ae4282588158c5e6f39	Assets/Feel/FeelDemosHDRP/Falcon/Materials/FeelFalconRockParticles.mat	
removed-demo	68139b13ff2fc4759a9c17d340afcb86	Assets/Feel/NiceVibrations/HapticSamples/Weapons/ScifiGunshot1.haptic	
retained-guid	244fc583bba6930489841e197a9677db	Assets/Feel/MMTools/Demos/MMDebugMenu/MMDebugMenuDemoData.asset	Assets/Data/Feedback/Feel/MMTools/Demos/MMDebugMenu/MMDebugMenuDemoData.asset
removed-demo	21becfca83d972148b363631df454e30	Assets/Feel/FeelDemos/Blob/Materials/FeelBlobSkybox.mat	
removed-demo	8bccc2efd7c974a43b3f23c9dc1b5f22	Assets/Feel/FeelDemos/Barbarians/Materials/FeelBarbarianBodyGreenMaterial.mat	
removed-demo	2a591d6cae1533b45bfbbe06de11f40c	Assets/Feel/MMFeedbacks/Demos/SequencingDemo/SequencerDemo_Profiles/MMSequencerDemoMovingPPP.asset	
retained-guid	25d31bbce27b6524192fba29ccfe28df	Assets/Feel/MMFeedbacks/MMFeedbacks/Core/MMShaker.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacks/Core/MMShaker.cs
removed-demo	df25bf84edad1d74684be3596d8f570d	Assets/Feel/MMFeedbacks/Demos/MMFeedbacksDemo/Scripts/DemoButton.cs	
removed-demo	0d6ee9607ac631b4380ebe7b3e25a813	Assets/Feel/FeelDemos/Strike/AHAP/FeelStrikeSuccess.ahap.json	
retained-guid	01d51756b98901e41956185e673e6f18	Assets/Feel/MMTools/Accessories/MMPrototypeTextures/MMBRP_Materials/MMBPR_LightGreySquares.mat	Assets/Art/Materials/Feel/MMTools/Accessories/MMPrototypeTextures/MMBRP_Materials/MMBPR_LightGreySquares.mat
removed-demo	08ba3bd3e33b0254281f7ea4348a4498	Assets/Feel/FeelDemos/Strike/Materials/FeelStrikeBallOutside.mat	
retained-guid	7e415b31b4facd24eae9598bb7644813	Assets/Feel/MMTools/Accessories/MMPrototypeTextures/Textures/MMPlastic/MMPlasticMetal.png	Assets/Art/Textures/Feel/MMTools/Accessories/MMPrototypeTextures/Textures/MMPlastic/MMPlasticMetal.png
retained-guid	2d8d3d62d1a2e8f429db2998bbdeb237	Assets/Feel/MMTools/Accessories/Editor/MMUtilities/MMLayerPropertyDrawer.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Accessories/Editor/MMUtilities/MMLayerPropertyDrawer.cs
removed-demo	15358a46554e118498bc180225ee8427	Assets/Feel/FeelDemos/Blob/Materials/FeelBlobEyes.mat	
removed-demo	d58a6efe3c9ea4cbc930c9fc149ecade	Assets/Feel/NiceVibrations/HapticSamples/Weapons/PistolLoad3.wav	
retained-guid	841b72de2996c5c40bfb394f3d0e0a98	Assets/Feel/MMFeedbacks/MMFeedbacks/Core/Legacy/MMFeedbacks.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacks/Core/Legacy/MMFeedbacks.cs
removed-demo	58e3accf42708ec4ebbba5d70447c8c8	Assets/Feel/FeelDemos/Tactical/Scripts/Tactical.cs	
retained-guid	c47cf85e660a3714e98c5ac0a9c153cd	Assets/Feel/MMTools/Core/MMAudio/MMSoundManager/Events/MMSoundManagerSoundControlEvent.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Core/MMAudio/MMSoundManager/Events/MMSoundManagerSoundControlEvent.cs
retained-guid	dbb3e138861cf2040b20217e62a5edf2	Assets/Feel/MMTools/Accessories/MMDebugMenu/Prefabs/MMDebugMenuButton.prefab	Assets/Art/Prefabs/Feel/MMTools/Accessories/MMDebugMenu/Prefabs/MMDebugMenuButton.prefab
removed-demo	d757bd5e13ca64b2392045091e372177	Assets/Feel/NiceVibrations/HapticSamples/Weapons/PistolFire3.haptic	
retained-guid	4c7437225490c3443b6d19ca7cc00196	Assets/Feel/MMTools/Accessories/MMGUI/MMGetFocusOnEnable.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Accessories/MMGUI/MMGetFocusOnEnable.cs
retained-guid	23b3aadda32833144bf093d88a493ca6	Assets/Feel/MMFeedbacks/MMFeedbacks/Springs/Core/MMSpringDebug.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacks/Springs/Core/MMSpringDebug.cs
retained-guid	ae4e4b833eb9f63448b39edf3f03e309	Assets/Feel/MMTools/Demos/MMTween/Fonts/Lato/TTF/Lato-Bold.ttf	Assets/Art/Fonts/Feel/MMTools/Demos/MMTween/Fonts/Lato/TTF/Lato-Bold.ttf
retained-guid	72c972a1271fae14a92c46848763b4c0	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/UIToolkit/Feedbacks/MMF_UIToolkitBorderColor.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/UIToolkit/Feedbacks/MMF_UIToolkitBorderColor.cs
retained-guid	2cd26dd47877d80498c4f66f944bdb09	Assets/Feel/MMTools/Core/MMObjectPool/MMObjectBounds.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Core/MMObjectPool/MMObjectBounds.cs
retained-guid	d6234e4f3a210834b84433feac1a602d	Assets/Feel/MMFeedbacks/MMFeedbacks/Springs/Springs/MMSpringTextureScale.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacks/Springs/Springs/MMSpringTextureScale.cs
removed-demo	5ed01007db555624386b56ddc7b75804	Assets/Feel/FeelDemos/SquashAndStretch/Materials/FeelSquashAndStretchCarBodyYellow.mat	
removed-demo	71fff35680535d84687f758927583d82	Assets/Feel/FeelDemos/CardsUI/Textures/UI/FeelCardsUI_Logo.png	
retained-guid	72f4893994302d847bdb90bf4feead48	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/NiceVibrations/Feedbacks/MMF_NVEmphasis.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/NiceVibrations/Feedbacks/MMF_NVEmphasis.cs
removed-demo	19b8ca61eb08eb942ae24e76537bc91b	Assets/Feel/FeelDemos/Bounce/Materials/FeelBounceHelmetRimMaterial.mat	
removed-demo	c967e91fd14e9473e914fb827a8febc7	Assets/Feel/NiceVibrations/HapticSamples/Music/Kick1.haptic	
retained-guid	33c059583b0a7e44ebd9aa776e815cce	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/PostProcessing/Springs/MMSpringVignetteIntensity.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/PostProcessing/Springs/MMSpringVignetteIntensity.cs
retained-guid	82c9d5c8726c57249b51c39e76eee072	Assets/Feel/MMFeedbacks/Editor/Sequencing/Resources/SequencerDotBackground.png	Assets/Art/UI/Feel/MMFeedbacks/Editor/Sequencing/Defaults/SequencerDotBackground.png
removed-demo	b4ba93cf48b1c6b468135361158be27d	Assets/Feel/MMFeedbacks/Demos/MMFeedbacksDemo/UI/Spacer.prefab	
retained-guid	296c95127ab0eee40b334cc33b1bc479	Assets/Feel/MMTools/Accessories/MMPrototypeTextures/Textures/MMProtoTextures/MMProtoTextures_DarkGreySquares.png	Assets/Art/Textures/Feel/MMTools/Accessories/MMPrototypeTextures/Textures/MMProtoTextures/MMProtoTextures_DarkGreySquares.png
removed-demo	aa587231e6b483c4ebaf5ea1bb49be63	Assets/Feel/FeelDemos/Tactical/FeelTactical.unity	
retained-guid	d9d54e48cd32e274287fb32bbb13da24	Assets/Feel/MMFeedbacks/Editor/Core/UIToolkit/FeelScriptIcon.png	Assets/Art/UI/Feel/MMFeedbacks/Editor/Core/UIToolkit/FeelScriptIcon.png
retained-guid	5c87833dd08a8c842823386dde78cb2a	Assets/Feel/MMTools/Accessories/Editor/MMMaintenance/MMFindMissingScriptsRecursively.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Accessories/Editor/MMMaintenance/MMFindMissingScriptsRecursively.cs
removed-demo	3202e32342f284a42a3dd45f0ac9bd01	Assets/Feel/NiceVibrations/HapticSamples/Objects/Cash8.wav	
retained-guid	42453e475524af140ac923a2fe1e86f6	Assets/Feel/MMFeedbacks/MMFeedbacks/Feedbacks/MMF_AnimatorSpeed.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacks/Feedbacks/MMF_AnimatorSpeed.cs
retained-guid	9aacf6f3043624194bb6f6fe9a580786	Assets/Feel/NiceVibrations/OlderVersions/v3.9/NiceVibrations-v-3-9-0.unitypackage	Assets/Scripts/ThirdParty/Feel/NiceVibrations/OlderVersions/v3.9/NiceVibrations-v-3-9-0.unitypackage
removed-demo	552b7760cc18076409434637e1068329	Assets/Feel/FeelDemosHDRP/Falcon/Textures/FeelFalconSmoke.tga	
removed-demo	925913603f5ff4247b0eb934ea908dc0	Assets/Feel/MMFeedbacks/Demos/SequencingDemo/Textures/Facade02_mask.png	
retained-guid	519fc1b1af1286148b6fbb86b4ef2eeb	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/HDRP/Shakers/MMLensDistortionShaker_HDRP.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/HDRP/Shakers/MMLensDistortionShaker_HDRP.cs
removed-demo	fea0e15e72faaed4f9705a431e61d9de	Assets/Feel/FeelDemos/SquashAndStretch/Scripts/FeelSquashAndStretchCarController.cs	
retained-guid	d286788c116ce6547b8144f05f2f14d2	Assets/Feel/MMFeedbacks/MMFeedbacks/Sequencing/Scripts/MMSoundSequencer.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacks/Sequencing/Scripts/MMSoundSequencer.cs
removed-demo	5f4d0b24fdf7b450eab448ee8aaa61c1	Assets/Feel/NiceVibrations/HapticSamples/Objects/SwitchLight1.haptic	
removed-demo	709af496d33710a4fb05154e7b926384	Assets/Feel/FeelDemos/Tactical/Animations/FeelTactical@Gunplay.fbx	
removed-demo	b52f664c08fd13941b0167b90d8fb49a	Assets/Feel/NiceVibrations/Demo/DemoAssets/BallDemo/Scripts/BallTouchZone.cs	
removed-demo	811cbe431251e1f4a99853f01f165f00	Assets/Feel/FeelDemos/Strike/Textures/FeelStrikeWoodAlbedo.png	
retained-guid	c6cf2103244e0c94f993f2f0f281b0c9	Assets/Feel/MMFeedbacks/MMFeedbacksForThirdParty/HDRP/Springs/MMSpringVignetteIntensity_HDRP.cs	Assets/Scripts/ThirdParty/Feel/MMFeedbacks/MMFeedbacksForThirdParty/HDRP/Springs/MMSpringVignetteIntensity_HDRP.cs
retained-guid	ed68763c04a44fa49a0aa2316c3d46ee	Assets/Feel/MMTools/Accessories/MMPrototypeTextures/Textures/MMProtoTextures/MMProtoTextures_BlueSquares.png	Assets/Art/Textures/Feel/MMTools/Accessories/MMPrototypeTextures/Textures/MMProtoTextures/MMProtoTextures_BlueSquares.png
retained-guid	72de0b0360096ea41a18d17864ecb963	Assets/Feel/MMTools/Core/MMObjectPool/MMPoolableObject.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Core/MMObjectPool/MMPoolableObject.cs
retained-guid	e0924103a050c4bbc88d415b79a67df2	Assets/Feel/NiceVibrations/Scripts/Components/AssemblyInfo.cs	Assets/Scripts/ThirdParty/Feel/NiceVibrations/Scripts/Components/AssemblyInfo.cs
retained-guid	9f32f9f1779317340b6f9788fb5f5c25	Assets/Feel/MMTools/Accessories/MMVFX/MMRipple/MMRippleCircle3NM.png	Assets/Art/Textures/Feel/MMTools/Accessories/MMVFX/MMRipple/MMRippleCircle3NM.png
retained-guid	f211a3800cfd6094db6caf6e9d4571fd	Assets/Feel/MMTools/Core/Editor/MMAttributes/MMDropdownAttributeDrawer.cs	Assets/Scripts/ThirdParty/Feel/MMTools/Core/Editor/MMAttributes/MMDropdownAttributeDrawer.cs
